id	parent_id	tiu_id_item	type	slug	name_ru	name_en	name_zh_cn	name_zh_tw	image	short_description	description	meta_title	meta_description	meta_keywords	status	sort	price_min	price_max	country	currency	unit	payment	amount_min	address_name	address_lat	address_long	left_id	right_id
195	14	serv_193	uslugi	157ce92d58_pr-uslugi	Pr услуги	Pr Services	参观国外展览会的组织	公關服務	null						1	195	null	null									8039	8040
196	14	serv_194	uslugi	reklama-na-videoekranah	Реклама на видеоэкранах	Advertising on video screens	对于展览的组织服务，一般	廣告的電視屏幕上	null						1	196	0	7023775									8040	8041
197	14	serv_195	uslugi	reklamnye-agentstva	Рекламные агентства	Advertising agencies	为会议和论坛的组织服务	廣告公司	null						1	197	0	60000									8041	8042
198	14	serv_196	uslugi	reklamnye-uslugi-obshchee	Рекламные услуги, общее	Advertising services, general	在移民领域的服务	廣告服務，一般	null						1	198	0	139000									8042	8043
199	14	serv_197	uslugi	uslugi-izgotovleniya-aksessuarov	Услуги изготовления аксессуаров	Services making accessories	护照和签证	服務做配件	null						1	199	null	null									8043	8044
200	14	serv_198	uslugi	proekcionnaya-reklama	Проекционная реклама	Projection advertising	签证	投影廣告	null						1	200	0	1200									8044	8045
201	14	serv_199	uslugi	virtualnaya-reklama	Виртуальная реклама	Virtual advertising	办理外国护照	虛擬廣告	null						1	201	0	39000									8045	8046
202	14	serv_200	uslugi	aromamarketing	Аромамаркетинг	Aromamarketing	芳香营销	芳香營銷	null						1	202	0	11000									8046	8047
203	15	serv_201	uslugi	arenda-zhiloy-nedvizhimosti	Аренда жилой недвижимости	Rent real estate	境外就业	租樓盤	null						1	203	0	542294050	347259								8048	8049
204	15	serv_202	uslugi	arenda-kommercheskoy-nedvizhimosti	Аренда коммерческой недвижимости	Rent commercial real estate	在移民领域的法律服务	租商業地產	null						1	204	0	75000000									8049	8050
205	15	serv_203	uslugi	arenda-zemelnyh-uchastkov	Аренда земельных участков	Rent Land	在移民领域的人力资源服务	包租	null						1	205	0	855000000									8050	8051
206	15	serv_204	uslugi	arenda-nedvizhimosti-za-rubezhom	Аренда недвижимости за рубежом	Rent real estate abroad	商务服务迁移	租國外房地產	null						1	206	14000	80000									8051	8052
207	15	serv_205	uslugi	ekspertnye-uslugi-po-nedvizhimosti	Экспертные услуги по недвижимости	Expert services on real estate	在移民领域的服务，总	房地產專家服務	null						1	207	0	22860000									8052	8053
208	15	serv_206	uslugi	rieltorskie-uslugi-obshchee	Риэлторские услуги, общее	Real estate services, general	生活服务	房地產服務，一般	null						1	208	0	15800000									8053	8054
209	16	serv_207	uslugi	proektirovanie-montazh-i-obsluzhivanie-sistem-bezopasnosti	Проектирование, монтаж и обслуживание систем безопасности	Design, installation and maintenance of security systems	维修冰箱	設計，安裝，維修安全系統	null						1	209	0	17378325									8055	8065
210	16	serv_208	uslugi	uslugi-evakuatora	Услуги эвакуатора	Towing services	手机	拖車服務	null						1	210	0	4400000									8065	8066
211	16	serv_209	uslugi	avariynye-i-ekstrennye-sluzhby	Аварийные и экстренные службы	Emergency and emergency services	维修微波炉	緊急情況和緊急服務	null						1	211	0	219950									8066	8067
212	16	serv_210	uslugi	uslugi-ohrany-i-obespecheniya-bezopasnosti	Услуги охраны и обеспечения безопасности	Services of protection and safety	修复的咖啡机，咖啡机的	保安和安全服務	null						1	212	0	1778040									8067	8074
213	16	serv_211	uslugi	proverki-na-detektore-lzhi	Проверки на детекторе лжи	Polygraph test	清洁服务	測謊	null						1	213	0	472340									8074	8075
214	16	serv_212	uslugi	obespechenie-informacionnoy-bezopasnosti	Обеспечение информационной безопасности	Information security	交通运输，仓储业	信息安全	null						1	214	null	null									8075	8076
215	16	serv_213	uslugi	ohrannye-uslugi-obshchee	Охранные услуги, общее	Security services, general	家具制造修理服务	安全服務，一般	null						1	215	0	2500									8076	8077
216	17	serv_214	uslugi	priem-metalloloma	Прием металлолома	Scrap metal	生产百叶窗和卷帘	廢金屬	null						1	216	0	1000000									8078	8079
217	17	serv_215	uslugi	utilizaciya-othodov	Утилизация отходов	Recycling	服务做配件	廢物利用	null						1	217	0	263790									8079	8080
218	17	serv_216	uslugi	priem-makulatury	Прием макулатуры	Receiving paper	制造和修理钟表	接收文件	null						1	218	0	1500000									8080	8081
219	17	serv_217	uslugi	priem-i-pererabotka-polimerov	Прием и переработка полимеров	Receiving and processing of polymers	制造和维修的家居用品服务，一般	接收和聚合物加工	null						1	219	0	6000000									8081	8082
220	17	serv_218	uslugi	81e3d13467_uslugi-pererabotki-otrabotannyh-masel	Услуги переработки отработанных масел	Services in processing of waste oils	生产和维护的水族馆	在廢油處理服務	null						1	220	0	15000									8082	8083
221	17	serv_219	uslugi	priem-stekloboya	Прием стеклобоя	Admission cullet	维修橡皮艇	入學碎玻璃	null						1	221	0	3400									8083	8084
222	17	serv_220	uslugi	zashchita-okruzhayushchey-sredy-obshchee	Защита окружающей среды, общее	Environmental protection General	制造，修理和恢复夹具	環保總局	null						1	222	0	30000									8084	8085
223	17	serv_221	uslugi	uslugi-ochistki-vody	Услуги очистки воды	Water Treatment Services	修理婴儿车	水處理服務	null						1	223	0	82000									8085	8086
224	17	serv_222	uslugi	utilizaciya-gazov	Утилизация газов	Gas Disposal	服务维护和修理台球	廢氣處理	null						1	224	0	95000									8086	8087
225	17	serv_223	uslugi	rekultivaciya-zemelnyh-uchastkov	Рекультивация земельных участков	Reclamation of land	修理和维护渔具	土地復墾	null						1	225	0	15000									8087	8088
226	18	serv_224	uslugi	4518578a0b_sozdanie-saytov-reklama-v-internete	Создание сайтов, реклама в интернете	Creation of sites, Internet advertising	维修和裁缝	創建網站，網絡廣告	null						1	226	0	162250									8089	8090
227	18	serv_225	uslugi	autsorsing-v-sfere-it	Аутсорсинг в сфере it	Outsourcing in it	服务缝纫和修理纺织品	外包在它	null						1	227	0	200000									8090	8095
228	18	serv_226	uslugi	vnedrenie-i-soprovozhdenie-programmnogo-obespecheniya	Внедрение и сопровождение программного обеспечения	The implementation and maintenance of software	影片，视频，照相摄影	實施和維護的軟件	null						1	228	0	1029674									8095	8096
229	18	serv_227	uslugi	uslugi-v-oblasti-telekommunikaciy	Услуги в области телекоммуникаций	Services in the field of telecommunications	摄影	在電信領域服務	null						1	229	0	4266774									8096	8106
230	18	serv_228	uslugi	montazh-proektirovanie-obsluzhivanie-lokalnyh-vychislitelnyh-setey-lvs	Монтаж, проектирование, обслуживание локальных вычислительных сетей (лвс)	Installation, design, maintenance of local area networks (LANs)	水化学分析	安裝，設計，維護局域網（LAN）的	null						1	230	0	20000									8106	8107
231	18	serv_229	uslugi	uslugi-audita-v-it	Услуги аудита в it	Audit services in it	租用家电	在其審計服務	null						1	231	0	26250750									8107	8108
232	18	serv_230	uslugi	uslugi-hostinga-i-registracii-domennyh-imen	Услуги хостинга и регистрации доменных имен	Web hosting services and domain name registration	对婚介机构的服务	Web託管服務和域名註冊	null						1	232	0	861588									8108	8109
233	18	serv_231	uslugi	ustroystvo-sistem-monitoringa-transporta-i-topliva	Устройство систем мониторинга транспорта и топлива	Installation of vehicle monitoring and fuel	维修与保养的运动装备	安裝車輛監控和燃料	null						1	233	0	150000									8109	8110
234	18	serv_232	uslugi	c4374df501_obespechenie-informacionnoy-bezopasnosti	Обеспечение информационной безопасности	Information security	交通运输，仓储业	信息安全	null						1	234	0	45902									8110	8111
235	18	serv_233	uslugi	konsaltingovye-uslugi-v-sfere-it	Консалтинговые услуги в сфере it	Consulting services in the field of it	运输物流	在它的領域諮詢服務	null						1	235	null	null									8111	8112
236	18	serv_234	uslugi	uslugi-zapisi-dannyh-na-dvdcd	Услуги записи данных на dvd/cd	Services of recording data on a dvd / cd	公路货物运输	數據記錄在一個DVD / CD服務	null						1	236	5	1550									8112	8113
237	18	serv_235	uslugi	uslugi-v-sfere-it-obshchee	Услуги в сфере it, общее	Service in it, overall	客车和公路运输	服務在裡面，整體	null						1	237	0	45300									8113	8114
238	18	serv_236	uslugi	vosstanovlenie-informacii	Восстановление информации	Information recovery	碎片清除	資料恢復	null						1	238	0	5000									8114	8115
239	20	serv_237	uslugi	selskohozyaystvennye-uslugi-obshchee	Сельскохозяйственные услуги, общее	Agricultural services, general	建筑材料交付	農業服務，一般	null						1	239	0	999999									8117	8118
240	20	serv_238	uslugi	0004203f21_remont-i-tehnicheskoe-obsluzhivanie-selhoztehniki	Ремонт и техническое обслуживание сельхозтехники	Repair and maintenance of agricultural machinery	拖车服务	修理和維護農業機械	null						1	240	0	88000									8118	8119
241	20	serv_239	uslugi	uslugi-po-obrabotke-pochvy	Услуги по обработке почвы	Services in tillage	货运船	耕作服務	null						1	241	0	790000									8119	8120
242	20	serv_240	uslugi	uslugi-sushki-i-hraneniya-zernovyh	Услуги сушки и хранения зерновых	Services of grain drying and storage	航空货物运输	穀物乾燥和存儲服務	null						1	242	0	5000000									8120	8121
243	20	serv_241	uslugi	uslugi-v-oblasti-rybovodstva-i-ryborazvedeniya	Услуги в области рыбоводства и рыборазведения	Services in the field of fishery and fish farming	危险品运输服务	在漁業和水產養殖領域服務	null						1	243	0	50000									8121	8122
244	20	serv_242	uslugi	uslugi-melioracii	Услуги мелиорации	Services reclamation	通过内河运输货运	服務復墾	null						1	244	0	12000									8122	8123
245	20	serv_243	uslugi	uslugi-po-pomolu-sortirovke-i-fasovke-selskohozyaystvennoy-produkcii	Услуги по помолу, сортировке и фасовке сельскохозяйственной продукции	Services in milling, sorting and packaging of agricultural products	运输物流，一般	服務在碾磨，分選和農產品包裝	null						1	245	0	1600									8123	8124
246	20	serv_244	uslugi	uslugi-uborki-urozhaya	Услуги уборки урожая	Services of harvesting	货物多式联运	清洗服務	null						1	246	0	120000									8124	8125
247	21	serv_245	uslugi	strahovanie-otvetstvennosti	Страхование ответственности	Liability Insurance	处理	責任保險	null						1	247	0	250000									8126	8127
248	21	serv_246	uslugi	strahovanie-turistov	Страхование туристов	Travel insurance	服务存储	旅遊保險	null						1	248	0	36369									8127	8128
249	21	serv_247	uslugi	strahovanie-avtotransporta	Страхование автотранспорта	Motor insurance	服务分拣，包装和装潢	汽車保險	null						1	249	0	100000									8128	8129
250	21	serv_248	uslugi	strahovanie-imushchestva	Страхование имущества	Property insurance	仓储，一般	財產保險	null						1	250	0	30000									8129	8130
251	21	serv_249	uslugi	91fd6bbdbe_strahovanie-gruzov	Страхование грузов	Cargo Insurance	清点	貨物運輸保險	null						1	251	null	null									8130	8131
252	21	serv_250	uslugi	strahovanie-zhizni	Страхование жизни	Life insurance	打标产品	人壽保險	null						1	252	0	6499									8131	8132
253	21	serv_251	uslugi	strahovanie-finansovyh-riskov	Страхование финансовых рисков	Insurance of financial risks	运输服务	金融風險保險	null						1	253	0	500000									8132	8133
254	21	serv_252	uslugi	medicinskoe-strahovanie	Медицинское страхование	Health insurance	汽车租赁	健康險	null						1	254	180	52580									8133	8134
255	21	serv_253	uslugi	strahovanie-obshchee	Страхование, общее	Insurance General	公路货物运输	保險普通	null						1	255	1	1									8134	8135
256	21	serv_254	uslugi	agentskie-uslugi-v-strahovanii	Агентские услуги в страховании	Insurance Agency Services	客车和公路运输	保險代理服務	null						1	256	null	null									8135	8136
257	21	serv_255	uslugi	strahovanie-kreditov	Страхование кредитов	Credit insurance	租车	信用保險	null						1	257	0	0									8136	8137
258	21	serv_256	uslugi	pensionnoe-strahovanie	Пенсионное страхование	Annuity insurance	租赁车辆，一般	年金保險	null						1	258	null	null									8137	8138
259	22	serv_257	uslugi	stroitelstvo-kottedzhey-domov	Строительство коттеджей, домов	Construction of cottages, houses	的别墅，房屋建筑	的別墅，房屋建築	null						1	259	0	15975851									6968	6969
260	22	serv_258	uslugi	montazh-naladka-i-remont-inzhenernyh-sistem	Монтаж наладка и ремонт инженерных систем	Installation commissioning and maintenance of engineering systems	安装调试，维修工程系统	安裝調試，維修工程系統	null						1	260	0	96339945									6969	6979
261	22	serv_259	uslugi	stroitelstvo-zaborov-vorot-i-ograzhdeniy	Строительство заборов, ворот и ограждений	Construction of fences, gates and fences	的围墙，大门和围墙建设	的圍牆，大門和圍牆建設	null						1	261	0	3715191									6979	6980
262	22	serv_260	uslugi	proektirovanie-i-stroitelstvo-saun-ban-sadovyh-domikov-besedok	Проектирование и строительство саун, бань, садовых домиков, беседок	Design and construction of saunas, baths, garden houses, gazebos	设计与施工桑拿浴室，浴池，花园洋房，凉亭	設計與施工桑拿浴室，浴池，花園洋房，涼亭	null						1	262	0	42474595									6980	6981
263	22	serv_261	uslugi	proektirovanie-montazh-i-restavraciya-lestnic	Проектирование, монтаж и реставрация лестниц	Design, installation and restoration of stairs	设计，安装和修复楼梯	設計，安裝和修復樓梯	null						1	263	0	122606798									6981	6982
264	22	serv_262	uslugi	vyvoz-stroitelnogo-musora	Вывоз строительного мусора	Debris removal	碎片清除	碎片清除	null						1	264	0	9999									6982	6983
265	22	serv_263	uslugi	demontazhnye-raboty	Демонтажные работы	Disassembly	拆开	拆開	null						1	265	0	614178									6983	6984
266	22	serv_264	uslugi	zemlyanye-raboty	Земляные работы	Excavation	土方工程	土方工程	null						1	266	0	200000									6984	6985
267	22	serv_265	uslugi	krovelnye-raboty	Кровельные работы	Roofing	屋顶	屋頂	null						1	267	0	401000									6985	6986
268	22	serv_266	uslugi	fasadnye-raboty	Фасадные работы	Facade work	门面工作	門面工作	null						1	268	0	497610									6986	6987
269	22	serv_267	uslugi	fundamentnye-raboty	Фундаментные работы	Foundation work	基金会工作	基金會工作	null						1	269	0	4796326									6987	6988
270	22	serv_268	uslugi	montazhnye-i-vysotnye-raboty	Монтажные и высотные работы	Installation and high-altitude work	安装和高空作业	安裝和高空作業	null						1	270	0	4462500									6988	6989
271	22	serv_269	uslugi	almaznoe-sverlenie-i-rezka-betona	Алмазное сверление и резка бетона	Diamond drilling and cutting of concrete	金刚石钻孔和混凝土切割	金剛石鑽孔和混凝土切割	null						1	271	0	17559438									6989	6990
272	22	serv_270	uslugi	svarochnye-raboty	Сварочные работы	Welding	焊接	焊接	null						1	272	0	5767151									6990	6991
273	22	serv_271	uslugi	dostavka-stroitelnyh-materialov	Доставка строительных материалов	Delivery of building materials	建筑材料交付	建築材料交付	null						1	273	0	19500									6991	6992
274	22	serv_272	uslugi	stroitelno-remontnye-uslugi-obshchee	Строительно ремонтные услуги, общее	Building and repair services, general	建筑，维修服务，一般	建築，維修服務，一般	null						1	274	0	650000									6992	6993
275	22	serv_273	uslugi	stroitelstvo-zdaniy-i-sooruzheniy	Строительство зданий и сооружений	Construction of buildings	建筑物建筑	建築物建築	null						1	275	0	300000									6993	6994
276	22	serv_274	uslugi	montazh-i-obsluzhivanie-sistem-ventilyacii-i-kondicionirovaniya	Монтаж и обслуживание систем вентиляции и кондиционирования	Installation and maintenance of ventilation and air conditioning	安装和维护通风和空调的	安裝和維護通風和空調的	null						1	276	0	120000									6994	6995
277	22	serv_275	uslugi	betonnye-raboty	Бетонные работы	Concrete works	具体工作	具體工作	null						1	277	0	650000									6995	6996
278	22	serv_276	uslugi	proektirovanie-i-stroitelstvo-basseynov	Проектирование и строительство бассейнов	Design and construction of swimming pools	设计和建造的游泳池	設計和建造的游泳池	null						1	278	0	1150000									6996	6997
279	22	serv_277	uslugi	stroitelstvo-chistka-i-remont-kolodcev-i-skvazhin	Строительство, чистка и ремонт колодцев и скважин	Construction, cleaning and repair of wells and boreholes	水井和钻孔施工，清洁和维修	水井和鑽孔施工，清潔和維修	null						1	279	0	64900									6997	6998
280	22	serv_278	uslugi	izgotovlenie-i-obsluzhivanie-kaminov-pechey-barbekyu	Изготовление и обслуживание каминов, печей, барбекю	Production and maintenance of fireplaces, stoves, barbecue	生产和维护壁炉，炉，烧烤	生產和維護壁爐，爐，燒烤	null						1	280	0	600000									6998	6999
281	22	serv_279	uslugi	stroitelstvo-sportivnyh-ploshchadok	Строительство спортивных площадок	Construction of sports fields	运动场建设	運動場建設	null						1	281	0	4200000									6999	7000
282	22	serv_280	uslugi	kamennye-raboty	Каменные работы	Stonework	石雕	石雕	null						1	282	0	3458000									7000	7001
283	22	serv_281	uslugi	izgotovlenie-i-montazh-celnosteklyannyh-fasadnyh-konstrukciy	Изготовление и монтаж цельностеклянных фасадных конструкций	Production and installation of all-glass facade designs	生产全玻璃幕墙设计与安装	生產全玻璃幕牆設計與安裝	null						1	283	0	1800000									7001	7002
284	22	serv_282	uslugi	genpodryadnye-subpodryadnye-podryadnye-uslugi	Генподрядные, субподрядные, подрядные услуги	General contracting, subcontracting, contract services	总承包，分包，合同服务	總承包，分包，合同服務	null						1	284	0	3000000									7002	7003
285	22	serv_283	uslugi	montazh-sistem-molniezashchity-i-zazemleniya	Монтаж систем молниезащиты и заземления	Installation of lightning protection and grounding	安装防雷与接地	安裝防雷與接地	null						1	285	0	264025									7003	7004
286	22	serv_284	uslugi	stroitelstvo-detskih-ploshchadok	Строительство детских площадок	Construction of children's playgrounds	儿童游乐场建设	兒童遊樂場建設	null						1	286	null	null									7004	7005
287	22	serv_285	uslugi	inzhenernaya-zashchita-ot-opasnyh-geologicheskih-processov	Инженерная защита от опасных геологических процессов	Engineering protection from dangerous geological processes	从危险的地质过程工程保护	從危險的地質過程工程保護	null						1	287	0	20000									7005	7006
288	22	serv_286	uslugi	stroitelstvo-i-montazh-pomeshcheniy-dlya-kureniya	Строительство и монтаж помещений для курения	Construction and installation of premises for smoking	建筑安装处所吸烟	建築安裝處所吸煙	null						1	288	null	null									7006	7007
289	23	serv_287	uslugi	uslugi-po-ustroystvu-i-remontu-polov-sten-i-potolkov	Услуги по устройству и ремонту полов, стен и потолков	Services of construction and repair of floors, walls and ceilings	施工地面，墙壁和天花板和修理服务	施工地面，牆壁和天花板和修理服務	null						1	289	0	65309652									7008	7023
290	23	serv_288	uslugi	santehnicheskie-raboty	Сантехнические работы	Plumbing work	水暖	水暖	null						1	290	0	16186732									7023	7031
291	23	serv_289	uslugi	otdelochnye-raboty	Отделочные работы	Finishing work	结尾工程	結尾工程	null						1	291	0	1691001									7031	7043
292	23	serv_290	uslugi	kompleks-rabot-po-remontu-kvartir-domov-kottedzhey-i-zhilyh-pomeshcheniy	Комплекс работ по ремонту квартир, домов, коттеджей и жилых помещений	The complex of works on repair of apartments, houses, cottages and dwellings	工程对修理的公寓，住宅，别墅和住宅的综合体	工程對修理的公寓，住宅，別墅和住宅的綜合體	null						1	292	0	200000									7043	7044
293	23	serv_291	uslugi	elektromontazhnye-raboty	Электромонтажные работы	Electric installation work	电气工程	電氣工程	null						1	293	0	1005389									7044	7049
294	23	serv_292	uslugi	b708fc00e3_vyvoz-stroitelnogo-musora	Вывоз строительного мусора	Debris removal	碎片清除	碎片清除	null						1	294	100	1200									7049	7050
295	23	serv_293	uslugi	aa9eef0c0c_demontazhnye-raboty	Демонтажные работы	Disassembly	拆开	拆開	null						1	295	0	614178									7050	7051
296	23	serv_294	uslugi	montazh-i-remont-okon-i-dverey	Монтаж и ремонт окон и дверей	Installing and repairing windows and doors	安装和修理门窗	安裝和修理門窗	null						1	296	0	2664180									7051	7057
297	23	serv_295	uslugi	ustroystvo-balkonov-lodzhiy	Устройство балконов, лоджий	Balconies, loggias	阳台，凉廊	陽台，涼廊	null						1	297	0	70000									7057	7058
298	23	serv_296	uslugi	kompleks-rabot-po-remontu-ofisov-magazinov-restoranov	Комплекс работ по ремонту офисов, магазинов, ресторанов	The complex of works on repair of offices, shops, restaurants	工程对修理的办公室，商店，餐馆复杂	工程對修理的辦公室，商店，餐館複雜	null						1	298	0	1900000									7058	7059
299	23	serv_297	uslugi	3ff20e28fd_dostavka-stroitelnyh-materialov	Доставка строительных материалов	Delivery of building materials	建筑材料交付	建築材料交付	null						1	299	0	9999									7059	7060
300	23	serv_298	uslugi	proektirovanie-i-montazh-peregorodok	Проектирование и монтаж перегородок	Design and installation of partitions	设计和安装的分区	設計和安裝的分區	null						1	300	0	120000									7060	7061
301	23	serv_299	uslugi	stolyarnye-i-plotnickie-raboty	Столярные и плотницкие работы	Joinery and carpentry	细木工及木工	細木工及木工	null						1	301	0	300000									7061	7062
302	23	serv_300	uslugi	remont-kvartir-domov-kottedzhey-i-pomeshcheniy-obshchee	Ремонт квартир, домов, коттеджей и помещений, общее	Repair of apartments, houses, cottages and apartments, total	修理公寓，住宅，别墅和公寓，总	修理公寓，住宅，別墅和公寓，總	null						1	302	0	50000									7062	7063
303	23	serv_301	uslugi	domashniy-master	Домашний мастер	Handyman	勤杂工	勤雜工	null						1	303	0	50000									7063	7064
304	24	serv_302	uslugi	proektirovanie-domov-kottedzhey-i-kottedzhnyh-gorodkov	Проектирование домов, коттеджей и коттеджных городков	Design houses, cottages and cottage towns	设计，别墅和平房镇	設計，別墅和平房鎮	null						1	304	0	3900000									7065	7066
305	24	serv_303	uslugi	proektirovanie-zemlyanyh-rabot	Проектирование земляных работ	Design of earthworks	土方工程设计	土方工程設計	null						1	305	0	1600000									7066	7067
306	24	serv_304	uslugi	57299605e5_montazh-i-obsluzhivanie-sistem-ventilyacii-i-kondicionirovaniya	Монтаж и обслуживание систем вентиляции и кондиционирования	Installation and maintenance of ventilation and air conditioning	安装和维护通风和空调的	安裝和維護通風和空調的	null						1	306	0	2549885									7067	7068
307	24	serv_305	uslugi	proektirovanie-zhilyh-zdaniy-i-sooruzheniy	Проектирование жилых зданий и сооружений	Designing of residential buildings	住宅建筑设计服务	住宅建築設計服務	null						1	307	0	3500000									7068	7069
308	24	serv_306	uslugi	stroitelnaya-ekspertiza	Строительная экспертиза	Construction expertise	建筑专业知识	建築專業知識	null						1	308	0	25000									7069	7070
309	24	serv_307	uslugi	proektno-stroitelnye-uslugi-obshchee	Проектно-строительные услуги, общее	Design and construction services, general	设计和施工服务，一般	設計和施工服務，一般	null						1	309	0	3800000									7070	7071
310	24	serv_308	uslugi	proektirovanie-obektov-elektroenergetiki-liniy-elektroperedach-i-elektrosetey	Проектирование объектов электроэнергетики, линий электропередач и электросетей	Design of electric power transmission lines and power grids	电力传输线和电网的设计	電力傳輸線和電網的設計	null						1	310	0	100000									7071	7072
311	24	serv_309	uslugi	proektirovanie-promyshlennyh-zdaniy-i-sooruzheniy	Проектирование промышленных зданий и сооружений	Design of industrial buildings and structures	工业建筑和结构设计	工業建築和結構設計	null						1	311	0	700000									7072	7073
312	24	serv_310	uslugi	audit-pozharnoy-bezopasnosti	Аудит пожарной безопасности	Fire Safety Audit	修复和连接电炉，燃气灶	消防安全審計	null						1	312	null	null									7073	7074
313	24	serv_311	uslugi	proektirovanie-montazh-obsluzhivanie-sistem-dispetcherizacii-i-monitoringa-zdaniy	Проектирование, монтаж, обслуживание систем диспетчеризации и мониторинга зданий	Design, installation, maintenance scheduling and monitoring systems of buildings	设计，安装，维修调度和建筑物的监测系统	設計，安裝，維修調度和建築物的監測系統	null						1	313	null	null									7074	7079
314	24	serv_312	uslugi	izgotovlenie-maketov	Изготовление макетов	Production of mock-ups	经纪服务	製作實物模型	null						1	314	0	100000									7079	7080
315	24	serv_313	uslugi	arhitekturnaya-vizualizaciya	Архитектурная визуализация	Architectural visualization	建筑可视化	建築可視化	null						1	315	0	300000									7080	7081
316	24	serv_314	uslugi	avtorskiy-nadzor	Авторский надзор	Author's supervision	监督	監督	null						1	316	0	50000									7081	7082
317	24	serv_315	uslugi	proektirovanie-inzhenernyh-kommunikaciy	Проектирование инженерных коммуникаций	Design Utilities	设计工具	設計工具	null						1	317	0	19090010									7082	7087
318	24	serv_316	uslugi	proektirovanie-kotelnyh	Проектирование котельных	Design of boiler plants	锅炉设计	鍋爐設計	null						1	318	0	13622292									7087	7088
319	24	serv_317	uslugi	proektirovanie-obektov-i-oborudovaniya-alternativnoy-energetiki	Проектирование объектов и оборудования альтернативной энергетики	Design of equipment and alternative energy	设备和替代能源的设计	設備和替代能源的設計	null						1	319	0	873760									7088	7089
320	24	serv_318	uslugi	pereplanirovka-domov-i-kvartir	Перепланировка домов и квартир	Redevelopment of houses and flats	住宅和公寓的重建	住宅和公寓的重建	null						1	320	null	null									7089	7090
321	24	serv_319	uslugi	proektirovanie-dorog-mostov-i-tonneley	Проектирование дорог, мостов и тоннелей	Design of roads, bridges and tunnels	道路，桥梁和隧道设计	道路，橋樑和隧道設計	null						1	321	0	35000000									7090	7094
322	24	serv_320	uslugi	proektirovanie-i-stroitelstvo-zimnih-sadov-i-oranzherey	Проектирование и строительство зимних садов и оранжерей	Design and construction of greenhouses and conservatories	设计大棚和温室和建设	設計大棚和溫室和建設	null						1	322	0	16000									7094	7095
323	24	serv_321	uslugi	energoaudit	Энергоаудит	Energy audit	能源审计	能源審計	null						1	323	0	100000									7095	7096
324	25	serv_322	uslugi	burenie-skvazhin-pod-vodu	Бурение скважин под воду	Drilling of wells for water	水井水钻井	水井水鑽井	null						1	324	0	248021									7097	7098
325	25	serv_323	uslugi	gorizontalno-napravlennoe-burenie-gnb	Горизонтально-направленное бурение (ГНБ)	Horizontal directional drilling (HDD)	水平定向钻（HDD）	水平定向鑽（HDD）	null						1	325	0	1650000									7098	7099
326	25	serv_324	uslugi	promyshlennoe-burenie	Промышленное бурение	Industrial drilling	工业钻床	工業鑽床	null						1	326	0	40000									7099	7100
327	25	serv_325	uslugi	burovye-raboty-obshchee	Буровые работы, общее	Drilling operations, general	钻井作业，一般	鑽井作業，一般	null						1	327	0	37300									7100	7101
328	25	serv_326	uslugi	burenie-i-obustroystvo-skvazhin-dlya-geotermalnyh-teplovyh-nasosov	Бурение и обустройство скважин для геотермальных тепловых насосов	Drilling and completion of wells for geothermal heat pumps	钻井和井完成地热热泵	鑽井和井完成地熱熱泵	null						1	328	500	500000									7101	7102
329	26	serv_327	uslugi	stroitelstvo-bystrovozvodimyh-modulnyh-zdaniy-skladov-i-sooruzheniy	Строительство быстровозводимых, модульных зданий, складов и сооружений	Construction of prefabricated, modular buildings, warehouses and facilities	预制，模块化建筑，仓库和设施的建设	預製，模塊化建築，倉庫和設施的建設	null						1	329	0	12750000									7103	7104
330	26	serv_328	uslugi	84cf214794_stroitelstvo-zdaniy-i-sooruzheniy	Строительство зданий и сооружений	Construction of buildings	建筑物建筑	建築物建築	null						1	330	0	1000000									7104	7105
331	26	serv_329	uslugi	stroitelstvo-obektov-torgovli	Строительство объектов торговли	Construction of facilities for trade	贸易设施建设	貿易設施建設	null						1	331	0	7655916									7105	7106
332	26	serv_330	uslugi	rekonstrukciya-zdaniy-i-sooruzheniy	Реконструкция зданий и сооружений	Reconstruction of Buildings	建筑物的重建	建築物的重建	null						1	332	0	2500000									7106	7107
333	26	serv_331	uslugi	stroitelstvo-i-proektirovanie-avtozapravochnyh-stanciy-neftebaz-sto-avtomoek	Строительство и проектирование автозаправочных станций, нефтебаз, СТО, автомоек	Construction and design of gas stations, oil depots, service stations, car washes	建设和加油站，油库，设计服务站，洗车	建設和加油站，油庫，設計服務站，洗車	null						1	333	0	281744042									7107	7112
334	26	serv_332	uslugi	stroitelstvo-obektov-selskogo-hozyaystva	Строительство объектов сельского хозяйства	Building of agriculture projects	农业项目建设	農業項目建設	null						1	334	0	2147483647									7112	7113
335	26	serv_333	uslugi	61e03b9c3d_stroitelstvo-sportivnyh-ploshchadok	Строительство спортивных площадок	Construction of sports fields	运动场建设	運動場建設	null						1	335	0	12000000									7113	7114
336	26	serv_334	uslugi	stroitelstvo-zavodov-i-fabrik	Строительство заводов и фабрик	Construction of factories	工厂的建设	工廠的建設	null						1	336	0	3290000									7114	7115
337	26	serv_335	uslugi	stroitelstvo-i-rekonstrukcionnye-uslugi-promyshlennyh-zdaniy-i-sooruzheniy-obshchee	Строительство и реконструкционные услуги промышленных зданий и сооружений, общее	Construction and reconstruction services of industrial buildings and constructions, general	工业建筑和设施的建设和改造服务，一般	工業建築和設施的建設和改造服務，一般	null						1	337	0	52250									7115	7116
